monolib/src/math/CAttrTransform	2	1+0	1
monolib/src/math/CCamUtil	1	1+0	0
monolib/src/math/CCol3	1	0+1	0
monolib/src/math/CCol4	1	0+1	0
monolib/src/math/CMat34	5	5+0	0
monolib/src/math/CMat44	1	0+1	0
monolib/src/math/CPlane	2	0+0	2
monolib/src/math/CQuat	4	3+1	0
monolib/src/math/CRect16	2	2+0	0
monolib/src/math/CVec3	2	2+0	0
monolib/src/math/CVec4	1	0+1	0
monolib/src/math/FloatUtils	1	1+0	0
monolib/src/math/MTRand	6	4+0	2
monolib/src/math/Main	1	1+0	0
monolib/src/math/Random	4	4+0	0
monolib/src/mpfsys/MPFDrawBillLayTex	11	4+1	6
monolib/src/mpfsys/MPFDrawBillboard	1	0+1	0
monolib/src/mpfsys/MPFDrawCross	1	0+1	0
monolib/src/mpfsys/MPFDrawDisplayList	22	10+0	12
monolib/src/mpfsys/MPFDrawMdlColor	5	5+0	0
monolib/src/mpfsys/MPFDrawMdlNoColor	1	0+1	0
monolib/src/mpfsys/UnkClass_80471EC8	39	25+0	14
monolib/src/mpfsys/code_8047BB54	18	14+0	4
monolib/src/mpfsys/code_8047CA88	3	0+1	2
monolib/src/nand/CNBanner	9	6+0	3
monolib/src/nand/CNReqtaskCheck	3	3+0	0
monolib/src/nand/CNReqtaskLoad	3	3+0	0
monolib/src/nand/CNReqtaskReaddir	3	3+0	0
monolib/src/nand/CNReqtaskRemove	3	3+0	0
monolib/src/nand/CNReqtaskSave	33	33+0	0
monolib/src/nand/CNReqtaskSaveBanner	5	4+0	1
monolib/src/nand/CNand	14	13+1	0
monolib/src/scn/CLight	13	5+1	7
monolib/src/scn/CMdlAnmEye	5	4+0	1
monolib/src/scn/CMdlAnmUV	5	3+0	2
monolib/src/scn/CMdlDynamics	66	50+3	13
monolib/src/scn/CMdlLook	8	5+0	3
monolib/src/scn/CMdlMaterial	10	4+0	6
monolib/src/scn/CMdlMouth	7	7+0	0
monolib/src/scn/CScn	52	44+0	8
monolib/src/scn/CScnBlend	5	4+1	0
monolib/src/scn/CScnBloom	15	11+0	4
monolib/src/scn/CScnCameraMan	17	10+0	7
monolib/src/scn/CScnEffectActNw4r	27	27+0	0
monolib/src/scn/CScnEnvLgtCtrl	127	88+1	38
monolib/src/scn/CScnFadeMan	8	4+0	4
monolib/src/scn/CScnFilter	3	3+0	0
monolib/src/scn/CScnFilterMan	75	68+0	7
monolib/src/scn/CScnFogMan	8	7+0	1
monolib/src/scn/CScnFrame	3	3+0	0
monolib/src/scn/CScnIdMan	4	4+0	0
monolib/src/scn/CScnItemAnim	6	6+0	0
monolib/src/scn/CScnItemCamera	16	8+0	8
monolib/src/scn/CScnItemCameraNw4r	9	9+0	0
monolib/src/scn/CScnItemId	6	5+0	1
monolib/src/scn/CScnItemLight	7	7+0	0
monolib/src/scn/CScnItemLightNw4r	1	1+0	0
monolib/src/scn/CScnItemModel	69	61+0	8
monolib/src/scn/CScnItemModelNw4r	84	68+1	15
monolib/src/scn/CScnItemPool	44	37+0	7
monolib/src/scn/CScnLightMan	5	4+0	1
monolib/src/scn/CScnMaruShadowNw4r	16	10+0	6
monolib/src/scn/CScnMem	16	16+0	0
monolib/src/scn/CScnRoot	8	6+0	2
monolib/src/scn/CScnRootNw4r	25	16+0	9
monolib/src/scn/CScnTexWorkMan	16	11+0	5
monolib/src/scn/CScnVirtualLight	88	80+0	8
monolib/src/scn/CScn_80496B0C	29	19+0	10
monolib/src/scn/CVirtualLightAmb	2	2+0	0
monolib/src/scn/CVirtualLightDir	3	3+0	0
monolib/src/scn/CVirtualLightObj	20	14+0	6
monolib/src/scn/UnkClass_8047CD0C	16	15+0	1
monolib/src/scn/UnkClass_8047E110	30	11+0	19
monolib/src/scn/code_8047D2AC	9	5+0	4
monolib/src/scn/code_8049431C	5	4+0	1
monolib/src/scn/code_804BC9EC	12	10+0	2
monolib/src/scn/code_804BD8E8	36	27+0	9
monolib/src/scn/code_804BF59C	12	6+0	6
monolib/src/util/CChildListNode	2	2+0	0
monolib/src/util/CDoubleListNode	5	5+0	0
monolib/src/util/CErrorWii	14	14+0	0
monolib/src/util/CPathUtil	4	3+0	1
monolib/src/util/CStopwatchUtil	4	4+0	0
monolib/src/util/MemManager	34	25+0	9
monolib/src/vm/yvm2	96	81+0	15
monolib/src/vm/yvm_debug	4	4+0	0
monolib/src/work/CEvent1	2	2+0	0
monolib/src/work/CProcess	21	19+0	2
monolib/src/work/CWorkControl	9	8+0	1
monolib/src/work/CWorkFlowSetup	5	4+0	1
monolib/src/work/CWorkFlowShutdownAll	1	1+0	0
monolib/src/work/CWorkFlowWiiMenu	1	1+0	0
monolib/src/work/CWorkFlowWiiPowerOff	1	1+0	0
monolib/src/work/CWorkFlowWiiReset	1	1+0	0
monolib/src/work/CWorkRoot	23	21+0	2
monolib/src/work/CWorkSystem	12	11+0	1
monolib/src/work/CWorkSystemCache	14	13+1	0
monolib/src/work/CWorkSystemMem	5	4+0	1
monolib/src/work/CWorkSystemPack	23	17+0	6
monolib/src/work/CWorkThread	20	9+0	11
monolib/src/work/CWorkThreadSystem	4	4+0	0
monolib/src/work/CWorkUtil	4	3+0	1
nw4r/src/db/db_DbgPrintBase	1	1+0	0
nw4r/src/db/db_assert	2	2+0	0
nw4r/src/db/db_console	2	2+0	0
nw4r/src/dw/dw_Window	1	1+0	0
nw4r/src/g3d/dcc/g3d_3dsmax	15	7+1	7
nw4r/src/g3d/dcc/g3d_basic	2	2+0	0
nw4r/src/g3d/dcc/g3d_maya	16	7+0	9
nw4r/src/g3d/dcc/g3d_xsi	16	8+0	8
nw4r/src/g3d/g3d_anmchr	50	44+0	6
nw4r/src/g3d/g3d_anmclr	25	17+2	6
nw4r/src/g3d/g3d_anmobj	4	4+0	0
nw4r/src/g3d/g3d_anmscn	45	38+2	5
nw4r/src/g3d/g3d_anmshp	1	1+0	0
nw4r/src/g3d/g3d_anmtexpat	23	19+2	2
nw4r/src/g3d/g3d_anmtexsrt	24	16+2	6
nw4r/src/g3d/g3d_anmvis	2	2+0	0
nw4r/src/g3d/g3d_calcmaterial	1	0+0	1
nw4r/src/g3d/g3d_calcview	11	2+0	9
nw4r/src/g3d/g3d_calcvtx	1	0+0	1
nw4r/src/g3d/g3d_calcworld	5	3+0	2
nw4r/src/g3d/g3d_camera	21	21+0	0
nw4r/src/g3d/g3d_dcc	2	2+0	0
nw4r/src/g3d/g3d_draw	13	7+0	6
nw4r/src/g3d/g3d_draw1mat1shp	2	0+0	2
nw4r/src/g3d/g3d_fog	6	6+0	0
nw4r/src/g3d/g3d_init	2	2+0	0
nw4r/src/g3d/g3d_light	23	23+0	0
nw4r/src/g3d/g3d_obj	5	3+2	0
nw4r/src/g3d/g3d_scnmdl	25	19+3	3
nw4r/src/g3d/g3d_scnmdlexpand	10	8+1	1
nw4r/src/g3d/g3d_scnmdlsmpl	25	19+1	5
nw4r/src/g3d/g3d_scnobj	39	39+0	0
nw4r/src/g3d/g3d_scnproc	6	6+0	0
nw4r/src/g3d/g3d_scnroot	38	31+1	6
nw4r/src/g3d/g3d_state	47	30+1	16
nw4r/src/g3d/g3d_transform	3	3+0	0
nw4r/src/g3d/g3d_workmem	5	5+0	0
nw4r/src/g3d/platform/g3d_cpu	3	3+0	0
nw4r/src/g3d/platform/g3d_gpu	7	6+0	1
nw4r/src/g3d/res/g3d_resanm	2	2+0	0
nw4r/src/g3d/res/g3d_resanmamblight	1	1+0	0
nw4r/src/g3d/res/g3d_resanmcamera	1	1+0	0
nw4r/src/g3d/res/g3d_resanmchr	23	23+0	0
nw4r/src/g3d/res/g3d_resanmclr	1	1+0	0
nw4r/src/g3d/res/g3d_resanmfog	1	1+0	0
nw4r/src/g3d/res/g3d_resanmlight	1	1+0	0
nw4r/src/g3d/res/g3d_resanmscn	19	19+0	0
nw4r/src/g3d/res/g3d_resanmtexpat	3	3+0	0
nw4r/src/g3d/res/g3d_resanmtexsrt	1	1+0	0
nw4r/src/g3d/res/g3d_rescommon	5	5+0	0
nw4r/src/g3d/res/g3d_resdict	6	6+0	0
nw4r/src/g3d/res/g3d_resfile	25	25+0	0
nw4r/src/g3d/res/g3d_reslightset	1	1+0	0
nw4r/src/g3d/res/g3d_resmat	56	56+0	0
nw4r/src/g3d/res/g3d_resmdl	33	33+0	0
nw4r/src/g3d/res/g3d_resnode	3	3+0	0
nw4r/src/g3d/res/g3d_resshp	8	8+0	0
nw4r/src/g3d/res/g3d_restev	14	11+0	3
nw4r/src/g3d/res/g3d_restex	7	7+0	0
nw4r/src/g3d/res/g3d_resvtx	17	17+0	0
nw4r/src/lyt/lyt_animation	27	18+0	9
nw4r/src/lyt/lyt_arcResourceAccessor	7	7+0	0
nw4r/src/lyt/lyt_bounding	5	4+1	0
nw4r/src/lyt/lyt_common	14	14+0	0
nw4r/src/lyt/lyt_drawInfo	2	2+0	0
nw4r/src/lyt/lyt_group	5	5+0	0
nw4r/src/lyt/lyt_init	1	1+0	0
nw4r/src/lyt/lyt_layout	19	11+0	8
nw4r/src/lyt/lyt_material	78	73+0	5
nw4r/src/lyt/lyt_pane	36	36+0	0
nw4r/src/lyt/lyt_picture	13	13+0	0
nw4r/src/lyt/lyt_resourceAccessor	3	3+0	0
nw4r/src/lyt/lyt_texMap	5	5+0	0
nw4r/src/lyt/lyt_textBox	25	15+2	8
nw4r/src/lyt/lyt_util	1	1+0	0
nw4r/src/lyt/lyt_window	21	20+0	1
nw4r/src/math/math_arithmetic	3	3+0	0
nw4r/src/math/math_geometry	8	8+0	0
nw4r/src/math/math_triangular	4	4+0	0
nw4r/src/math/math_types	12	11+0	1
nw4r/src/snd/snd_AxManager	26	19+0	7
nw4r/src/snd/snd_AxVoice	35	26+0	9
nw4r/src/snd/snd_AxVoiceManager	9	9+0	0
nw4r/src/snd/snd_AxfxImpl	6	6+0	0
nw4r/src/snd/snd_Bank	3	2+0	1
nw4r/src/snd/snd_BankFile	5	5+0	0
nw4r/src/snd/snd_BasicPlayer	12	11+0	1
nw4r/src/snd/snd_BasicSound	35	29+1	5
nw4r/src/snd/snd_BiquadFilterPreset	5	5+0	0
nw4r/src/snd/snd_Channel	18	16+0	2
nw4r/src/snd/snd_DisposeCallbackManager	6	6+0	0
nw4r/src/snd/snd_EnvGenerator	10	8+2	0
nw4r/src/snd/snd_ExternalSoundPlayer	3	1+0	2
nw4r/src/snd/snd_FxChorusDpl2	9	9+0	0
nw4r/src/snd/snd_FxDelayDpl2	9	9+0	0
nw4r/src/snd/snd_FxReverbStdDpl2	9	9+0	0
nw4r/src/snd/snd_InstancePool	5	5+0	0
nw4r/src/snd/snd_Lfo	4	4+0	0
nw4r/src/snd/snd_McsSoundArchive	3	3+0	0
nw4r/src/snd/snd_MemorySoundArchive	21	21+0	0
nw4r/src/snd/snd_MidiSeqPlayer	11	11+0	0
nw4r/src/snd/snd_MmlParser	5	2+1	2
nw4r/src/snd/snd_MmlSeqTrack	3	3+0	0
nw4r/src/snd/snd_MmlSeqTrackAllocator	6	6+0	0
nw4r/src/snd/snd_PlayerHeap	8	6+2	0
nw4r/src/snd/snd_RemoteSpeaker	9	8+0	1
nw4r/src/snd/snd_RemoteSpeakerManager	5	5+0	0
nw4r/src/snd/snd_SeqFile	3	2+0	1
nw4r/src/snd/snd_SeqPlayer	25	19+0	6
nw4r/src/snd/snd_SeqSound	23	14+0	9
nw4r/src/snd/snd_SeqSoundHandle	1	0+0	1
nw4r/src/snd/snd_SeqTrack	18	15+0	3
nw4r/src/snd/snd_SoundArchive	24	23+0	1
nw4r/src/snd/snd_SoundArchiveFile	23	19+0	4
nw4r/src/snd/snd_SoundArchivePlayer	32	24+0	8
nw4r/src/snd/snd_SoundHandle	3	3+0	0
nw4r/src/snd/snd_SoundPlayer	20	20+0	0
nw4r/src/snd/snd_SoundStartable	1	1+0	0
nw4r/src/snd/snd_SoundSystem	5	5+0	0
nw4r/src/snd/snd_SoundThread	9	9+0	0
nw4r/src/snd/snd_StrmChannel	4	4+0	0
nw4r/src/snd/snd_StrmFile	9	8+0	1
nw4r/src/snd/snd_StrmPlayer	45	36+0	9
nw4r/src/snd/snd_StrmSound	16	14+1	1
nw4r/src/snd/snd_StrmSoundHandle	1	1+0	0
nw4r/src/snd/snd_Task	1	1+0	0
nw4r/src/snd/snd_TaskManager	12	12+0	0
nw4r/src/snd/snd_TaskThread	5	5+0	0
nw4r/src/snd/snd_Util	8	8+0	0
nw4r/src/snd/snd_Voice	48	44+0	4
nw4r/src/snd/snd_VoiceManager	11	11+0	0
nw4r/src/snd/snd_WaveFile	6	4+0	2
nw4r/src/snd/snd_WaveSound	15	13+1	1
nw4r/src/snd/snd_WaveSoundHandle	1	1+0	0
nw4r/src/snd/snd_WsdFile	4	4+0	0
nw4r/src/snd/snd_WsdPlayer	25	23+0	2
nw4r/src/snd/snd_adpcm	1	1+0	0
nw4r/src/ut/ut_ArchiveFontBase	24	16+0	8
nw4r/src/ut/ut_CharStrmReader	4	4+0	0
nw4r/src/ut/ut_CharWriter	12	7+0	5
nw4r/src/ut/ut_DvdFileStream	1	1+0	0
nw4r/src/ut/ut_FileStream	3	3+0	0
nw4r/src/ut/ut_Font	1	1+0	0
nw4r/src/ut/ut_IOStream	5	5+0	0
nw4r/src/ut/ut_LinkList	5	5+0	0
nw4r/src/ut/ut_LockedCache	8	8+0	0
nw4r/src/ut/ut_PackedFont	12	3+0	9
nw4r/src/ut/ut_ResFont	4	4+0	0
nw4r/src/ut/ut_ResFontBase	29	29+0	0
nw4r/src/ut/ut_RomFont	25	25+0	0
nw4r/src/ut/ut_TagProcessorBase	8	8+0	0
nw4r/src/ut/ut_TextWriterBase	12	5+0	7
nw4r/src/ut/ut_binaryFileFormat	1	1+0	0
